A,B,C,D,E,F,G,H,Gender
4.155405405,4.159663866,0.8849557522,3.266336108,2.457969065,3.1040158,2.832585949,3.214285714,M
4.324324324,4.285714286,1.061946903,3.891446786,2.432750504,3.057932851,4.402092676,2.857142857,F
4.290540541,4.285714286,0.8628318584,3.21409598,2.636180229,3.235681369,2.433981066,1.785714286,F
3.209459459,3.487394958,0.6637168142,1.584912343,1.264290518,1.2080316,1.437468859,1.428571429,F
2.027027027,2.100840336,0.3982300885,0.571099699,0.4657027572,0.3686635945,0.4658694569,0.7142857143,M
3.614864865,3.319327731,0.7079646018,2.008145918,1.388702085,2.044107966,1.487294469,1.428571429,F
2.060810811,1.890756303,0.3761061947,0.4807862582,0.3833221251,0.3982883476,0.4160438465,0.8928571429,I
1.993243243,1.848739496,0.3761061947,0.4223481495,0.3463349025,0.3489137591,0.341305431,0.7142857143,F
1.756756757,1.512605042,0.3761061947,0.2700548964,0.2185608608,0.2238314681,0.2167414051,0.8928571429,M
0.6081081081,0.5042016807,0.06637168142,0.02213564725,0.01513113652,0.01645819618,0.01743896363,0.5357142857,I
1.418918919,1.302521008,0.3318584071,0.2063042323,0.1815736382,0.1843317972,0.1918285999,1.071428571,M
0.777027027,0.6302521008,0.1327433628,0.04869842394,0.04875588433,0.09545753785,0.04235176881,0.8928571429,I
0.9459459459,0.7983193277,0.1327433628,0.06463608996,0.03530598521,0.02962475313,0.04235176881,0.7142857143,I
3.513513514,3.445378151,0.5530973451,1.411368868,1.087760592,1.313364055,1.138515197,1.607142857,M
3.851351351,3.739495798,0.7522123894,2.09403223,1.612306658,1.800526662,1.761335326,2.142857143,F
3.378378378,3.319327731,0.8185840708,1.634496193,1.1466039,1.29361422,1.736422521,1.964285714,M
3.344594595,3.319327731,0.7522123894,1.940853551,1.388702085,1.227781435,2.010463378,3.392857143,F
3.412162162,3.319327731,1.039823009,1.893040553,1.00537996,1.352863726,1.960637768,2.321428571,F
3.513513514,3.571428571,0.8849557522,1.723038782,1.200403497,1.33640553,1.686596911,2.5,F
3.513513514,3.487394958,1.10619469,2.26846113,1.550100874,1.626069783,2.20976582,2.321428571,F
3.716216216,3.067226891,0.7300884956,1.872675757,1.200403497,1.082949309,2.20976582,3.571428571,F
3.108108108,3.067226891,0.7300884956,1.624756508,1.124747814,1.303489138,1.287992028,2.678571429,M
3.209459459,3.151260504,0.7079646018,1.642465026,1.062542031,1.138907176,1.761335326,2.142857143,M
2.837837838,2.899159664,0.685840708,1.42819196,0.7851378615,0.7570770244,1.736422521,0.8928571429,M
1.655405405,1.512605042,0.3539823009,0.2594297857,0.2118359112,0.2007899934,0.2167414051,0.8928571429,I
2.5,2.394957983,0.5309734513,0.7889144679,0.645595158,0.6780776827,0.6402590932,1.428571429,M
3.006756757,2.899159664,0.5530973451,1.212148043,0.9885675857,1.125740619,0.9142999502,1.428571429,F
2.837837838,2.773109244,0.5973451327,1.118292899,0.6691324815,0.8031599737,1.287992028,2.321428571,M
2.668918919,2.647058824,0.5973451327,0.9651142199,0.7431069267,0.8689927584,0.8395615346,1.964285714,M
2.804054054,2.647058824,0.6194690265,1.032406588,0.8137188971,0.7537853851,0.9641255605,1.607142857,F
3.412162162,3.487394958,0.7300884956,1.638037896,1.077673167,1.303489138,1.562032885,1.785714286,M
3.851351351,3.697478992,0.8185840708,2.641225429,1.766980498,1.830151415,2.25959143,2.5,M
3.378378378,3.613445378,0.7300884956,1.839029573,1.405514459,1.734693878,1.487294469,2.321428571,F
0.9459459459,0.9663865546,0.2433628319,0.1035948291,0.06556825824,0.08887425938,0.09217737917,0.8928571429,I
2.398648649,2.268907563,0.4867256637,0.6472463255,0.4522528581,0.612244898,0.5904334828,2.142857143,I
1.25,1.344537815,0.3539823009,0.1717726226,0.1210490921,0.1645819618,0.2167414051,0.7142857143,I
1.993243243,1.890756303,0.3982300885,0.4090667611,0.3009414929,0.3554970375,0.341305431,1.785714286,I
2.22972973,2.100840336,0.4646017699,0.6383920666,0.5228648285,0.4608294931,0.615346288,1.607142857,I
1.317567568,1.134453782,0.3539823009,0.1398972906,0.08574310693,0.125082291,0.1420029895,0.8928571429,I
4.087837838,4.159663866,0.8849557522,2.822737737,1.761936785,2.679394338,2.907324365,3.571428571,F
3.885135135,3.865546218,0.8628318584,2.476536214,1.743443174,2.366688611,2.184853014,2.142857143,F
3.851351351,3.655462185,0.9513274336,2.486275899,1.43073302,1.500987492,2.533632287,4.285714286,F
3.344594595,2.941176471,0.7079646018,1.633610767,1.155010087,1.435154707,1.462381664,3.214285714,M
3.648648649,3.571428571,0.8407079646,2.404816717,1.780430397,1.560236998,2.334329846,3.035714286,M
2.331081081,2.43697479,0.4646017699,0.7579245617,0.585070612,0.6287030941,0.6402590932,1.071428571,M
1.351351351,1.386554622,0.3539823009,0.2381795644,0.1866173504,0.1843317972,0.201793722,0.8928571429,I
1.452702703,1.428571429,0.3318584071,0.2443775456,0.1698049765,0.1514154049,0.1918285999,0.7142857143,F
2.331081081,2.394957983,0.5088495575,0.7428723216,0.585070612,0.6089532587,0.6651718984,1.25,M
3.716216216,3.949579832,0.9513274336,2.788206127,1.716543376,1.705069124,3.305929248,2.678571429,F
3.209459459,3.445378151,0.796460177,2.143616079,1.087760592,1.346280448,2.608370703,4.642857143,F
3.952702703,3.781512605,0.8849557522,2.883832123,1.632481506,1.951942067,3.031888391,3.035714286,M
3.310810811,3.487394958,0.8628318584,2.018771029,1.297915266,1.695194207,1.736422521,2.857142857,M
3.513513514,3.697478992,1.039823009,2.415441828,1.699731002,1.438446346,2.583457897,2.142857143,F
3.75,3.823529412,1.017699115,2.721799185,1.891392065,1.849901251,2.832585949,2.857142857,M
2.398648649,2.268907563,0.5309734513,0.7844873384,0.5514458642,0.6517445688,0.7648231191,1.25,F
2.567567568,2.478991597,0.6194690265,1.01027094,0.6573638198,0.8689927584,0.8644743398,1.607142857,F
1.722972973,1.722689076,0.3539823009,0.3329201346,0.253866846,0.250164582,0.3163926258,1.071428571,I
2.972972973,3.025210084,0.5752212389,1.349389056,0.9246805649,1.287030941,1.238166418,2.142857143,F
2.837837838,2.81512605,0.6637168142,1.506994865,1.101210491,1.240947992,1.337817638,2.321428571,M
2.77027027,2.68907563,0.6415929204,1.038604569,0.7985877606,0.7570770244,0.9392127554,2.142857143,F
3.108108108,3.403361345,0.6415929204,1.391004073,1.138197714,1.316655695,0.9890383657,1.25,F
3.412162162,3.445378151,0.7743362832,1.829289888,1.344989913,1.224489796,1.910812157,2.857142857,M
3.716216216,3.949579832,0.8628318584,2.390649903,1.511432414,1.606319947,2.633283508,2.142857143,F
3.243243243,3.361344538,0.796460177,1.692934301,0.9919300605,1.280447663,1.935724963,2.321428571,F
3.209459459,3.109243697,0.6415929204,1.407827165,0.9952925353,0.9842001317,1.312904833,1.428571429,F
3.47972973,3.529411765,0.685840708,1.514078272,1.193678547,1.142198815,1.387643249,2.142857143,M
1.891891892,1.890756303,0.4867256637,0.3922436692,0.2706792199,0.3423304806,0.3911310414,1.071428571,I
1.351351351,1.218487395,0.3318584071,0.1487515495,0.09919300605,0.1217906517,0.1420029895,1.071428571,I
2.905405405,2.81512605,0.7743362832,1.221887728,0.8944182919,0.9842001317,1.063776781,1.964285714,F
1.993243243,1.890756303,0.4203539823,0.3904728174,0.2673167451,0.3324555629,0.3662182362,1.071428571,M
3.243243243,3.151260504,0.7300884956,1.33787852,0.9162743779,1.073074391,1.362730443,2.142857143,M
2.905405405,2.899159664,0.7300884956,1.287409244,0.8960995293,1.017116524,1.238166418,1.428571429,F
3.277027027,3.277310924,0.796460177,1.595537454,1.19872226,1.342988808,1.462381664,1.428571429,F
3.513513514,3.529411765,0.7522123894,1.938197273,1.405514459,1.504279131,1.736422521,2.857142857,M
3.344594595,3.319327731,0.7300884956,1.595537454,1.10793544,1.211323239,1.462381664,2.321428571,F
3.547297297,3.571428571,0.7743362832,2.172835134,1.383658373,1.797235023,2.060288989,2.142857143,M
3.277027027,3.193277311,0.8185840708,1.955020365,1.415601883,1.599736669,1.6367713,2.5,F
3.445945946,3.445378151,0.8407079646,2.07012573,1.309683927,1.547070441,1.985550573,2.857142857,M
2.601351351,2.352941176,0.4867256637,0.7827164866,0.753194351,0.487162607,0.5406078724,1.25,I
2.601351351,2.56302521,0.5088495575,0.8384983177,0.7044384667,0.6879526004,0.7897359243,1.25,F
2.297297297,2.18487395,0.5530973451,0.683548787,0.2252858104,0.5892034233,0.615346288,1.964285714,M
2.432432432,2.226890756,0.5309734513,0.6667256951,0.507733692,0.599078341,0.615346288,1.785714286,F
2.702702703,2.731092437,0.5973451327,0.8570922614,0.5800268998,0.4575378539,0.9142999502,1.071428571,F
2.635135135,2.56302521,0.5752212389,0.9288117585,0.7044384667,0.7768268598,0.8146487294,1.607142857,M
1.891891892,1.890756303,0.4424778761,0.3993270763,0.3110289173,0.2962475313,0.4160438465,1.785714286,I
2.601351351,2.68907563,0.6194690265,0.90047813,0.6422326833,0.6846609612,1.013951171,1.428571429,M
2.060810811,2.268907563,0.4867256637,0.546307774,0.400134499,0.4838709677,0.5156950673,1.607142857,F
2.668918919,2.605042017,0.5309734513,0.9580308128,0.7683254876,0.9809084924,0.7399103139,1.428571429,F
1.925675676,1.806722689,0.3982300885,0.3904728174,0.2757229321,0.3456221198,0.3662182362,0.8928571429,M
3.445945946,3.361344538,0.7300884956,1.763768373,1.156691325,1.63923634,1.562032885,1.964285714,F
3.918918919,4.495798319,0.8849557522,2.733309722,2.195696032,2.475312706,2.060288989,1.785714286,M
3.547297297,3.613445378,0.7743362832,2.241012927,1.676193679,1.849901251,1.885899352,2.142857143,M
3.344594595,3.403361345,0.7522123894,1.944395254,1.383658373,1.448321264,1.885899352,2.321428571,F
3.851351351,3.739495798,0.8849557522,2.526120064,2.145258911,2.004608295,1.786248132,1.785714286,F
3.885135135,3.697478992,0.796460177,3.171595537,2.688298588,2.228439763,2.633283508,2.321428571,M
2.939189189,2.857142857,0.6415929204,1.091730122,0.722932078,0.9084924292,1.188340807,1.964285714,M
3.006756757,2.731092437,0.5973451327,1.027979458,0.838937458,1.026991442,0.8644743398,1.25,M
2.837837838,3.025210084,0.7300884956,1.321940854,0.8843308675,0.8788676761,1.412556054,2.142857143,M
2.398648649,2.352941176,0.5088495575,0.715424119,0.5548083389,0.612244898,0.6651718984,1.25,M
3.47972973,3.445378151,0.7079646018,1.94528068,1.698049765,1.658986175,1.462381664,2.142857143,F
3.209459459,3.403361345,0.7743362832,1.535328493,1.057498319,1.198156682,1.58694569,1.607142857,M
3.445945946,3.151260504,0.7079646018,1.687621746,1.215534633,1.155365372,1.337817638,1.785714286,M
3.412162162,3.361344538,0.7079646018,1.628298211,1.045729657,1.287030941,1.487294469,2.857142857,F
3.682432432,3.823529412,0.6637168142,2.574818488,1.950235373,1.889400922,1.58694569,2.142857143,F
3.47972973,3.319327731,0.7079646018,1.577828936,0.9196368527,1.435154707,1.711509716,2.321428571,I
4.358108108,4.369747899,0.9513274336,3.938374358,3.007733692,2.662936142,3.081714001,2.142857143,F
3.783783784,3.823529412,0.7743362832,2.143616079,1.925016812,1.714944042,1.786248132,2.321428571,F
3.614864865,3.571428571,0.7743362832,1.886842571,1.311365165,1.418696511,2.085201794,2.5,F
3.175675676,3.277310924,0.7743362832,1.506109439,1.161735037,1.240947992,1.462381664,2.142857143,F
3.344594595,3.319327731,0.7079646018,1.522047105,1.249159381,1.428571429,1.263079223,1.964285714,M
3.547297297,3.529411765,0.796460177,2.054188064,1.714862139,1.757735352,1.58694569,3.035714286,F
3.006756757,2.983193277,0.7522123894,1.537984771,1.252521856,1.438446346,1.238166418,2.321428571,F
3.783783784,3.823529412,0.9292035398,2.82627944,2.194014795,1.863067808,2.88241156,2.5,M
4.02027027,3.907563025,0.6637168142,2.486275899,1.741761937,2.287689269,1.836073742,2.142857143,F
4.189189189,4.327731092,0.8849557522,3.596599965,2.521856086,2.797893351,3.405580468,2.5,M
3.918918919,3.949579832,0.8185840708,2.225960687,1.634162744,1.454904542,2.20976582,3.392857143,M
3.682432432,3.571428571,1.017699115,1.932884718,1.351714862,1.609611587,1.761335326,2.321428571,F
3.547297297,3.529411765,0.796460177,2.086948822,1.457632818,1.626069783,2.110114599,3.214285714,F
2.939189189,2.941176471,0.5752212389,1.267044448,1.249159381,1.036866359,0.8395615346,1.428571429,M
3.040540541,2.941176471,0.5973451327,1.33787852,1.10793544,1.418696511,0.9641255605,1.607142857,M
2.466216216,2.68907563,0.5752212389,0.8588631132,0.7565568258,0.6319947334,0.7648231191,1.428571429,M
2.77027027,3.025210084,0.6194690265,1.006729237,0.8372562206,0.8788676761,0.9142999502,1.25,I
2.837837838,2.773109244,0.5752212389,1.21923145,1.047410894,1.175115207,0.8644743398,1.607142857,F
2.432432432,2.43697479,0.5309734513,0.7889144679,0.7397444519,0.7340355497,0.615346288,1.071428571,I
2.22972973,2.18487395,0.4646017699,0.610943864,0.5363147276,0.5134957209,0.4907822621,1.428571429,I
2.331081081,2.31092437,0.4424778761,0.6197981229,0.546402152,0.5826201448,0.4907822621,1.428571429,I
2.871621622,2.857142857,0.6637168142,1.261731893,1.084398117,1.135615537,0.9641255605,1.428571429,F
2.094594595,2.100840336,0.4646017699,0.5834956614,0.4556153329,0.487162607,0.4907822621,1.071428571,F
1.722972973,1.764705882,0.3982300885,0.3152116168,0.2252858104,0.2337063858,0.2914798206,0.8928571429,I
3.412162162,3.529411765,0.685840708,1.72126793,1.444182919,1.510862409,1.412556054,1.607142857,F
1.689189189,1.806722689,0.4424778761,0.3240658757,0.2656355077,0.2830809743,0.3163926258,0.8928571429,I
2.702702703,2.68907563,0.5309734513,0.9934478484,0.8456624075,0.7899934167,0.9142999502,1.607142857,M
2.060810811,2.058823529,0.3982300885,0.5657871436,0.516139879,0.4904542462,0.4658694569,1.428571429,F
1.790540541,1.722689076,0.3982300885,0.313440765,0.2521856086,0.3423304806,0.2665670154,0.8928571429,I
3.040540541,3.109243697,0.5309734513,1.239596246,1.118022865,0.961158657,1.088689586,1.964285714,M
3.006756757,3.025210084,0.6415929204,1.421108553,1.11466039,1.132323897,1.412556054,1.607142857,F
3.108108108,3.319327731,0.5973451327,1.426421109,1.079354405,1.188281764,1.238166418,2.142857143,F
2.702702703,2.56302521,0.5309734513,1.020010625,0.946536651,0.7867017775,0.8395615346,1.25,M
2.297297297,2.268907563,0.4424778761,0.6782362316,0.5581708137,0.5233706386,0.615346288,1.071428571,I
2.837837838,2.773109244,0.5530973451,1.032406588,0.9229993275,0.8097432521,0.8146487294,1.25,I
2.736486486,2.941176471,0.5752212389,1.125376306,0.9280430397,0.9479921001,1.038863976,1.607142857,F
3.006756757,3.109243697,0.6637168142,1.436160793,1.291190316,1.323238973,1.138515197,1.607142857,F
2.601351351,2.68907563,0.5752212389,1.012041792,0.838937458,0.780118499,0.9641255605,1.428571429,M
3.412162162,3.361344538,0.5309734513,1.661058969,1.338264963,1.688610928,1.312904833,1.785714286,F
3.47972973,3.655462185,0.5973451327,1.78147689,1.415601883,1.474654378,1.412556054,1.785714286,M
3.209459459,3.025210084,0.5973451327,1.368868426,1.012104909,1.175115207,1.287992028,3.928571429,F
3.885135135,3.739495798,0.7300884956,2.023198158,1.627437794,1.431863068,1.811160937,1.964285714,F
2.635135135,2.68907563,0.5973451327,1.058969364,0.7447881641,0.8459512837,1.138515197,2.678571429,F
2.567567568,2.521008403,0.5752212389,0.908446963,0.6691324815,0.836076366,0.8644743398,1.785714286,M
2.668918919,2.68907563,0.5752212389,1.022666903,0.7178883658,1.07636603,0.9641255605,2.142857143,M
2.432432432,2.478991597,0.4867256637,0.6764653798,0.477471419,0.6583278473,0.615346288,2.142857143,F
1.858108108,1.764705882,0.4867256637,0.5215158491,0.4556153329,0.4114549045,0.4160438465,1.071428571,M
1.621621622,1.554621849,0.3097345133,0.2390649903,0.1798924008,0.2040816327,0.1918285999,1.25,I
3.513513514,3.487394958,0.6415929204,1.75137241,1.3533961,0.9874917709,1.686596911,2.678571429,M
3.412162162,3.529411765,0.5973451327,1.634496193,1.311365165,1.082949309,1.362730443,2.321428571,F
3.378378378,3.193277311,0.6637168142,1.421993979,0.9818426362,1.066491113,1.337817638,2.857142857,M
3.108108108,3.193277311,0.685840708,1.575172658,1.144922663,1.16194865,1.238166418,2.142857143,M
2.972972973,3.067226891,0.6194690265,1.358243315,0.838937458,1.010533246,1.437468859,2.142857143,M
2.905405405,2.773109244,0.5973451327,1.091730122,0.8406186954,0.7702435813,0.9890383657,1.964285714,F
2.905405405,2.857142857,0.6415929204,1.150168231,0.9028244788,1.003949967,1.013951171,2.5,F
2.195945946,2.142857143,0.4424778761,0.5055781831,0.3816408877,0.4147465438,0.4658694569,1.607142857,I
2.804054054,2.857142857,0.5973451327,0.9783956083,0.7128446537,0.6056616195,1.063776781,2.321428571,M
3.074324324,3.193277311,0.5973451327,1.300690632,1.097848016,0.8624094799,1.088689586,1.964285714,M
2.162162162,2.268907563,0.4646017699,0.538338941,0.369872226,0.4805793285,0.4658694569,1.25,I
3.986486486,4.033613445,0.8407079646,2.645652559,1.938466711,1.849901251,2.359242651,2.857142857,F
2.297297297,2.100840336,0.4646017699,0.634850363,0.400134499,0.5365371955,0.4907822621,1.607142857,F
2.398648649,2.43697479,0.5088495575,0.5356826634,0.3076664425,0.3587886768,0.5904334828,1.785714286,M
2.702702703,2.857142857,0.5973451327,1.04480255,0.8254875588,1.07965767,0.9890383657,2.142857143,M
3.040540541,3.109243697,0.6415929204,1.412254294,1.12138534,1.372613562,1.188340807,2.5,F
2.736486486,2.81512605,0.6415929204,1.027979458,0.7750504371,0.793285056,1.263079223,2.5,I
2.331081081,2.43697479,0.5088495575,0.6047458828,0.5060524546,0.5200789993,0.5655206776,1.428571429,I
3.47972973,3.403361345,0.685840708,1.600850009,1.096166779,0.974325214,1.661684106,2.5,M
2.972972973,3.067226891,0.5973451327,1.111209492,0.9431741762,0.8327847268,1.063776781,1.428571429,F
4.189189189,4.159663866,0.9734513274,2.743934833,1.899798252,2.521395655,2.20976582,2.142857143,M
4.898648649,4.831932773,0.8628318584,4.469629892,3.133826496,3.88084266,3.081714001,3.928571429,F
3.614864865,3.655462185,0.6637168142,1.949707809,1.425689307,1.329822251,1.786248132,3.928571429,M
3.310810811,3.571428571,0.7743362832,1.69116345,1.302958978,1.412113232,1.362730443,3.035714286,F
3.277027027,3.361344538,0.7300884956,1.519390827,1.34667115,1.112574062,1.213253612,1.785714286,M
3.918918919,3.613445378,0.8628318584,2.86523818,2.106590451,2.353522054,2.409068261,2.857142857,M
3.817567568,3.907563025,0.8849557522,2.48804675,1.899798252,1.998025016,2.25959143,2.857142857,M
3.47972973,3.487394958,0.7522123894,1.590224898,1.190316073,1.25082291,1.238166418,1.785714286,F
1.587837838,1.554621849,0.3982300885,0.2541172304,0.2000672495,0.2040816327,0.2167414051,1.071428571,I
1.216216216,1.092436975,0.3097345133,0.1292721799,0.0907868191,0.1152073733,0.1170901844,0.8928571429,I
0.6418918919,0.5882352941,0.2433628319,0.03807331326,0.02689979825,0.03291639236,0.03238664674,0.8928571429,I
4.02027027,4.159663866,0.7522123894,2.204710466,1.583725622,1.612903226,1.985550573,3.571428571,M
4.290540541,4.285714286,0.8628318584,3.053833894,2.141896436,2.211981567,2.807673144,2.857142857,F
3.277027027,3.151260504,0.5530973451,1.41756685,1.049092132,1.125740619,1.302939711,2.142857143,F
2.905405405,2.899159664,0.5752212389,1.349389056,1.017148621,1.240947992,1.076233184,1.785714286,M
3.040540541,3.151260504,0.7300884956,1.52735966,1.260928043,1.277156024,1.245640259,2.678571429,M
2.533783784,2.56302521,0.4646017699,0.8314149106,0.6809011432,0.612244898,0.7349277529,1.428571429,F
2.972972973,3.193277311,0.7522123894,1.113865769,0.9263618023,0.7274522712,1.068759342,1.964285714,F
3.47972973,3.529411765,0.7079646018,1.670798654,1.279421654,1.2080316,1.337817638,3.214285714,M
4.222972973,3.991596639,0.8407079646,2.331326368,1.839273705,1.530612245,2.085201794,3.035714286,M
4.358108108,4.243697479,0.7743362832,3.053833894,2.138533961,2.244897959,2.608370703,2.857142857,F
3.783783784,3.697478992,0.6637168142,1.91074907,1.619031607,1.589861751,1.53712008,1.785714286,M
3.243243243,3.235294118,0.5973451327,1.594652028,1.27605918,1.382488479,1.387643249,2.142857143,M
3.378378378,3.487394958,0.6637168142,2.017885603,1.514794889,1.339697169,1.985550573,2.142857143,M
3.445945946,3.361344538,0.5530973451,1.815123074,1.311365165,1.392363397,1.238166418,2.857142857,M
3.614864865,3.613445378,0.9292035398,2.377368514,1.795561533,1.448321264,2.558545092,3.392857143,F
3.851351351,3.949579832,0.8849557522,2.562422525,2.017484869,1.685319289,2.508719482,2.142857143,F
3.175675676,3.235294118,0.7743362832,1.367983,1.000336247,1.231073074,1.312904833,1.785714286,F
3.209459459,3.319327731,0.685840708,1.394545777,1.149966375,1.043449638,1.238166418,1.964285714,M
3.952702703,3.949579832,0.907079646,2.416327253,1.679556153,1.912442396,2.035376183,3.035714286,F
3.344594595,3.529411765,0.8628318584,1.819550204,1.555144586,1.25082291,1.512207275,3.035714286,M
3.547297297,3.487394958,0.8849557522,1.822206481,1.31472764,1.33640553,1.437468859,2.5,F
3.75,3.781512605,0.7300884956,1.882415442,1.541694687,1.418696511,1.562032885,1.964285714,F
4.189189189,4.327731092,1.017699115,3.334513901,2.910221923,2.860434496,2.483806677,3.214285714,M
3.885135135,4.117647059,0.7079646018,2.196741633,1.634162744,1.945358789,2.384155456,2.5,M
4.358108108,4.537815126,0.9955752212,3.483265451,2.701748487,2.781435155,3.281016442,2.678571429,F
3.277027027,3.235294118,0.7522123894,1.669027802,1.188634835,1.428571429,1.487294469,1.964285714,I
2.331081081,2.268907563,0.5088495575,0.6233398265,0.5430396772,0.418038183,0.5156950673,1.25,I
0.7094594595,0.5882352941,0.2212389381,0.03718788737,0.02521856086,0.03291639236,0.04235176881,0.3571428571,M
2.22972973,2.268907563,0.4867256637,0.6295378077,0.4841963685,0.47399605,0.5406078724,1.964285714,F
2.871621622,2.941176471,0.6637168142,1.052771383,0.8473436449,0.8262014483,0.9142999502,1.964285714,F
2.432432432,2.352941176,0.4867256637,0.6746945281,0.5195023537,0.4410796577,0.6651718984,1.964285714,I
1.790540541,1.848739496,0.3982300885,0.3621391889,0.2404169469,0.2797893351,0.341305431,1.607142857,M
2.398648649,2.394957983,0.4867256637,0.6729236763,0.5144586416,0.6254114549,0.5356253114,1.25,F
3.108108108,2.983193277,0.685840708,1.114751195,0.9196368527,0.9282422646,0.8968609865,1.964285714,I
2.297297297,2.268907563,0.5088495575,0.5781831061,0.469065232,0.3324555629,0.5206776283,1.964285714,I
1.925675676,1.764705882,0.3982300885,0.3798477067,0.3194351042,0.2402896643,0.3587443946,1.607142857,F
0.6756756757,0.6722689076,0.1769911504,0.05046927572,0.03362474781,0.04608294931,0.04235176881,0.7142857143,M
0.5405405405,0.5042016807,0.110619469,0.03895873915,0.02689979825,0.02962475313,0.02989536622,0.7142857143,M
3.040540541,3.151260504,0.6637168142,1.300690632,1.081035642,1.056616195,1.063776781,1.785714286,I
3.040540541,2.81512605,0.5973451327,1.05985479,0.7582380632,0.8591178407,1.038863976,2.678571429,F
2.466216216,2.43697479,0.4646017699,0.755268284,0.5514458642,0.543120474,0.6502242152,1.785714286,F
2.533783784,2.43697479,0.5088495575,0.8748007792,0.6371889711,0.7669519421,0.6900847035,1.964285714,F
2.77027027,2.605042017,0.6194690265,1.093500974,0.869199731,0.9479921001,0.8744394619,2.321428571,F
2.668918919,2.478991597,0.5973451327,1.000531256,0.7750504371,0.961158657,0.7523667165,1.785714286,I
2.972972973,2.68907563,0.6194690265,1.148397379,0.8355749832,0.9249506254,1.096163428,1.607142857,I
2.331081081,2.394957983,0.5530973451,0.7924561714,0.5514458642,0.7373271889,0.7100149477,1.785714286,M
2.567567568,2.478991597,0.5530973451,0.7906853196,0.5295897781,0.668202765,0.6576980568,2.678571429,F
1.993243243,1.974789916,0.3982300885,0.4232335753,0.3665097512,0.292955892,0.33632287,1.607142857,M
1.722972973,1.638655462,0.3982300885,0.345316097,0.2824478816,0.2666227781,0.2939711011,1.607142857,M
1.52027027,1.386554622,0.3982300885,0.248804675,0.1882985878,0.2172481896,0.206776283,1.071428571,I
3.716216216,3.403361345,0.7079646018,2.191429077,1.845998655,1.793943384,1.885899352,2.321428571,I
3.614864865,3.529411765,0.7522123894,1.83548787,1.487895091,1.583278473,1.58694569,2.321428571,I
3.716216216,3.445378151,0.685840708,1.717726226,1.355077337,1.211323239,1.736422521,2.321428571,I
3.783783784,3.781512605,0.8407079646,2.354347441,1.948554136,1.655694536,2.159940209,2.857142857,I
2.871621622,2.773109244,0.685840708,1.345847353,1.272696705,1.056616195,0.9392127554,2.321428571,I
3.074324324,3.151260504,0.7522123894,1.368868426,1.173503699,0.9973666886,1.163428002,2.857142857,F
2.5,2.31092437,0.4424778761,0.7703205242,0.5447209146,0.4937458855,0.8395615346,2.142857143,I
3.445945946,3.025210084,0.685840708,1.233398265,1.00537996,0.9578670178,0.9641255605,1.964285714,F
2.466216216,2.521008403,0.7300884956,0.7667788206,0.5312710155,0.6879526004,0.6900847035,2.678571429,I
1.452702703,1.428571429,0.3539823009,0.2257836019,0.176529926,0.1678736011,0.2167414051,1.607142857,M
3.243243243,3.361344538,0.7522123894,1.490171773,1.035642233,1.25082291,1.487294469,2.5,I
3.918918919,3.865546218,0.6415929204,2.210023021,1.766980498,1.859776169,1.562032885,2.5,I
3.412162162,3.403361345,0.8185840708,1.797414556,1.178547411,1.313364055,1.58694569,1.607142857,F
3.716216216,3.151260504,0.7743362832,2.495130158,1.9199731,1.951942067,1.960637768,1.964285714,I
3.682432432,3.613445378,0.7522123894,2.135647246,1.612306658,2.001316656,1.6367713,2.5,I
3.817567568,3.739495798,0.6637168142,1.892155127,1.244115669,1.777485188,1.786248132,1.25,F
2.905405405,2.68907563,0.5088495575,1.040375421,0.8826496301,0.7867017775,0.8246138515,1.607142857,F
2.871621622,2.857142857,0.5309734513,0.9474057021,0.7246133154,0.710994075,0.8819133034,1.428571429,I
1.587837838,1.596638655,0.4203539823,0.2620860634,0.1731674512,0.2205398288,0.2316890882,1.071428571,M
2.905405405,2.731092437,0.6415929204,1.149282805,0.9835238736,1.247531271,0.8395615346,1.964285714,F
2.331081081,2.100840336,0.4867256637,0.4922967948,0.3127101547,0.5134957209,0.4683607374,1.428571429,I
2.195945946,2.18487395,0.4646017699,0.5046927572,0.3782784129,0.2402896643,0.5555555556,1.607142857,M
2.364864865,2.18487395,0.5530973451,0.6206835488,0.3782784129,0.3686635945,0.6402590932,3.035714286,M
1.587837838,1.512605042,0.2654867257,0.20896051,0.1361802286,0.2139565504,0.1918285999,1.785714286,M
2.635135135,2.478991597,0.5752212389,0.8712590756,0.6506388702,0.6747860434,0.7648231191,3.035714286,F
2.635135135,2.56302521,0.5309734513,0.8402691695,0.6422326833,0.7373271889,0.7897359243,1.607142857,F
1.858108108,1.680672269,0.3761061947,0.3763060032,0.3328850034,0.3028308097,0.2914798206,2.142857143,M
3.006756757,3.025210084,0.7079646018,1.050115105,0.7044384667,0.9315339039,1.287992028,2.5,I
2.702702703,2.605042017,0.5752212389,0.8473525766,0.6371889711,0.7472021066,0.7274539113,1.964285714,F
2.263513514,2.18487395,0.4867256637,0.5649017177,0.4186281103,0.4279131007,0.4658694569,1.607142857,F
1.25,1.218487395,0.2876106195,0.1664600673,0.1445864156,0.1744568795,0.1420029895,0.8928571429,M
3.378378378,3.319327731,0.7522123894,1.646006729,1.200403497,1.408821593,1.287992028,2.142857143,I
3.310810811,3.193277311,0.685840708,1.381264388,0.9095494284,1.102699144,1.412556054,2.321428571,I
