A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
0.5372338486,0.5372338486,38.14360325,27.68434467,26.48067751,24.87578796,17.86346255,13.24360154,12.80809988,11.44363119,3.473496736,0.0699363788,0.0006192551816,-1.52E-19,-3.71E-35,3.79E-17,0.1547181227,0.03899700306,0.00E+00,1
0.5372338486,0.5372338486,11.28191082,8.425670117,8.425670117,8.024447731,5.543833205,4.927851737,16.63889663,16.31196203,6.897107302,1.334923669,0.0003868336924,0.0003868336924,0.0001934670452,0.0002934029763,0.12739021,0.03668816842,0,0
0.5372338486,0.5372338486,11.81914467,8.425670117,8.024447731,7.623225344,4.619861004,3.695888803,18.36514804,24.33500774,9.667466033,0.9285739413,0.01426666352,0.001172649241,0.0003908496145,0.001186103621,0.1691082743,0.02490939473,1,1
0.5372338486,0.5372338486,9.132975425,6.820780571,6.820780571,6.820780571,3.387898069,3.079907336,10.28075194,12.37036926,6.354855554,0.729756559,0.003518550113,-8.62E-19,-2.11E-34,4.23E-17,0.1727604254,0.02857830298,0,0
0.5372338486,-1.21E-14,48.88828022,36.11001479,34.50512524,30.49290138,20.94336988,14.78355521,1.955237593,0.7407466334,0.2259465565,-5.53E-17,0,0,0,3.70E-17,0.1509568976,0.03772437146,0.00E+00,1
0.5372338486,0.5372338486,10.20744312,7.222002958,7.222002958,6.018335798,4.003879537,3.079907336,22.85436676,36.51462707,7.376105233,0.2277773957,0.0003862313041,0.0003862313041,0.0003862313041,0.001172088525,0.1661379881,0.02754453735,0.00E+00,1
0.5372338486,0.5372338486,20.41488624,15.24645069,15.24645069,14.04278353,10.16369421,8.007759073,4.376431288,4.877366618,0.3110965374,0.00263624052,0,0,0,3.87E-17,0.1581240956,0.04208337081,0.00E+00,1
0.5372338486,0.5372338486,10.20744312,6.820780571,6.419558184,6.018335798,3.079907336,1.847944402,8.319825756,7.912920732,0.6495683203,0.02328777107,0,0,0,4.03E-17,0.1643431418,0.02987134787,1,1
0.5372338486,-1.45E-15,5.372338486,4.012223865,4.012223865,4.012223865,2.771916602,2.463925869,31.19685356,44.04197894,11.62908177,1.385174327,0,0,0,4.25E-17,0.1733664259,0.0324720621,0,0
0.5372338486,0.5372338486,29.54786167,22.06723126,20.8635641,20.06111933,14.16757375,10.47168494,12.33149961,17.32332686,6.597408158,1.477491455,0.03127760737,0.002146510341,-5.26E-19,3.63E-17,0.1483406449,0.03861859548,0,0
0.5372338486,0.5372338486,10.20744312,7.623225344,6.820780571,6.820780571,4.31187027,2.771916602,30.01059583,37.01810366,12.62256652,1.482458237,0.01357652731,0.0005181543438,-1.27E-19,3.91E-17,0.1596995751,0.02862004359,1,1
0.5372338486,0.5372338486,2.148935394,1.604889546,1.604889546,1.604889546,1.231962934,0.6159814672,23.1080307,14.2787798,2.806856259,0.07367280252,0.0003871348866,0.0003871348866,0.0002903511649,0.0005874153045,0.1476496398,0.03524461359,0,0
0.5372338486,-8.42E-15,33.84573246,24.47456558,23.67212081,22.46845365,15.39953668,8.931731274,10.48796441,12.07345249,4.21509916,1.685781331,0.0179410314,0.005103935744,0.001701345381,0.002346919134,0.1609393017,0.0464661349,0.00E+00,1
0.5372338486,0.5372338486,8.058507728,6.018335798,5.617113411,5.215891025,3.695888803,3.387898069,11.06729744,11.50850841,2.015760707,0.2584531909,0.001756664707,-4.30E-19,-1.05E-34,3.84E-17,0.1569090477,0.03637587554,0,0
0.5372338486,0.5372338486,10.20744312,7.623225344,7.222002958,6.419558184,4.31187027,2.463925869,20.63557596,11.57588665,4.46665899,1.091587499,0.0186420106,0.002519187908,-6.17E-19,4.14E-17,0.1689410072,0.03088561424,1,1
0.5372338486,0.5372338486,39.21807094,28.48678944,28.08556706,27.68434467,20.01939768,15.70752741,12.11399779,8.371308285,2.738987553,0.3950211997,0,0,0,3.87E-17,0.1581067291,0.0246750989,0,0
0.5372338486,0.5372338486,2.686169243,1.604889546,1.604889546,1.604889546,0.9239722008,0.9239722008,25.10925563,18.17814317,7.83265019,1.117484636,0.02412173625,0.001430973428,-3.50E-19,3.62E-17,0.1479375586,0.03132800377,0.00E+00,1
0.5372338486,0.5372338486,22.56382164,15.24645069,12.83911637,9.629337277,4.619861004,2.771916602,21.40651711,19.86609968,10.8751153,4.986232686,0.3255860619,0.1853686372,0.0684517931,0.08862262795,0.1634580581,0.03016932099,0.00E+00,1
0.5372338486,0.5372338486,24.17552318,18.05500739,17.65378501,17.65378501,11.39565714,8.315749807,5.372696614,4.790452145,0.8869315871,0.1177456378,0,0,0,4.03E-17,0.1645308223,0.03342965873,0,0
0.5372338486,0.5372338486,31.15956322,22.46845365,20.46234171,17.65378501,10.77967568,9.239722008,1.095738941,1.414973335,0.4532536448,0.2503807016,0.01519614868,-3.72E-18,-9.12E-34,3.91E-17,0.1596298043,0.02655129363,1,1
0.5372338486,-2.63E-15,10.20744312,7.623225344,6.820780571,5.617113411,2.463925869,2.463925869,42.20425758,12.62651458,3.913424726,0.4762558722,0.01848508845,0.009400972348,0.001690100799,0.002564457789,0.16709528,0.02916998375,1,1
0.5372338486,0.5372338486,46.20211098,34.10390286,33.70268047,33.30145808,24.94724942,19.71140695,13.14596787,22.48035165,4.852557907,1.034367894,0.005362561125,-1.31E-18,-3.22E-34,3.74E-17,0.1526490681,0.0325470124,0,0
0.5372338486,0.5372338486,22.02658779,16.45011785,16.04889546,14.8452283,10.77967568,8.623740541,2.384061716,2.004412024,0.1324041093,-3.24E-17,0,0,0,3.87E-17,0.1581109945,0.02853473431,0.00E+00,1
0.5372338486,0.5372338486,19.34041855,14.04278353,12.83911637,11.63544921,8.315749807,6.467805405,0.9867280847,0.02051967653,0.001282427293,-3.14E-19,0,0,0,4.07E-17,0.1663076926,0.03117231434,1,1
0.5372338486,0.5372338486,4.297870788,3.209779092,3.209779092,2.808556706,1.847944402,1.539953668,14.36264522,21.57829464,7.909570632,0.05947036116,0,0,0,3.86E-17,0.1575031659,0.05252979641,0,0
0.5372338486,0.5372338486,6.984040031,5.215891025,4.814668638,4.413446252,3.387898069,0.9239722008,14.95173725,22.83478197,0.8895056799,0.06377283335,0,0,0,3.68E-17,0.1502506587,0.0435668382,0.00E+00,1
0.5372338486,0.5372338486,12.89361237,9.629337277,9.629337277,8.425670117,5.235842471,4.31187027,18.93354956,26.60142294,11.37431965,0.6977949771,0.009981674678,0.002546295382,0.002037076465,0.004327313055,0.145488573,0.03678200863,1,0
0.5372338486,0.5372338486,27.39892628,17.25256262,16.85134023,14.44400592,8.931731274,6.467805405,9.111791281,8.009012917,1.140526335,0.4340289931,0.01440701999,0.005324309467,0.00323633119,0.006653209546,0.175843137,0.03770121608,1,1
0.5372338486,0.5372338486,31.69679706,23.67212081,23.27089842,23.27089842,15.39953668,10.47168494,13.37678475,13.78626473,4.978228223,1.557821626,0.01641829416,0.0004690596966,-1.15E-19,4.04E-17,0.1647635947,0.03843578989,0,0
0.5372338486,0.5372338486,37.6063694,27.28312228,25.67823274,25.27701035,17.86346255,11.70364788,20.55888904,27.01471138,11.82278288,2.837520297,0.056039582,0.006417945442,0.0007827032095,3.78E-17,0.1541812836,0.03087708331,0.00E+00,1
0.5372338486,0.5372338486,38.6808371,27.68434467,27.28312228,24.87578796,17.24748108,14.16757375,7.652534573,10.71086971,2.131388283,0.1720518566,0.005372199338,0.002148919894,-5.26E-19,3.90E-17,0.1593723531,0.03726400604,0.00E+00,1
0.5372338486,0.5372338486,11.81914467,8.826892504,7.623225344,6.820780571,4.619861004,3.387898069,1.684117355,2.11633005,0.1306538942,-3.20E-17,0,0,0,4.08E-17,0.1665992675,0.05303007438,1,1
0.5372338486,0.5372338486,7.52127388,5.215891025,5.215891025,4.814668638,3.695888803,3.387898069,39.83154717,19.38890319,8.093072792,2.020267259,0.03393072628,0.01066096789,0.0006150384635,0.0006221483671,0.1562405886,0.03546367563,1,0
0.5372338486,0.5372338486,23.10105549,16.85134023,16.04889546,15.64767307,11.39565714,9.239722008,15.58420916,28.71856007,11.80453748,1.223672471,0.02023080976,-4.96E-18,-1.21E-33,4.04E-17,0.1648361076,0.03400275427,0,0
0.5372338486,0.5372338486,15.57978161,10.83300444,10.43178205,10.03055966,7.391777606,5.235842471,3.970756365,3.68844062,0.4925763761,0.07578078714,0.0003123383382,0.0003123383382,-7.65E-20,4.23E-17,0.172879249,0.04171197079,0,0
0.5372338486,0.5372338486,12.89361237,9.629337277,8.826892504,8.425670117,6.159814672,4.927851737,19.02979204,17.64179882,4.91145886,0.4001635064,0.002213777035,0.0006737713236,0.0006737713236,0.001752496282,0.1461424077,0.02307554996,1,0
0.5372338486,0.5372338486,12.89361237,9.22811489,9.22811489,8.425670117,5.851823938,4.927851737,33.7531828,37.08946775,19.0717061,5.063442031,0.1639460022,0.03140210095,0.002889757116,0.004677081089,0.1590591462,0.02981620152,1,0
0.5372338486,0.5372338486,7.52127388,5.617113411,5.215891025,4.814668638,3.079907336,2.155935135,32.45136018,34.91346074,10.40670012,0.4199424489,0.0003921547891,0.0003921547891,0.0003921547891,0.001190064408,0.1517862257,0.03273073202,1,0
0.5372338486,0.5372338486,61.24465873,39.72101627,37.71490433,33.70268047,23.40729575,15.09154595,9.747547293,11.0760793,1.861976931,0.1455869916,0.002137374118,0.001374047733,0.001374047733,0.003706383392,0.1587230886,0.02965106713,0.00E+00,1
0.5372338486,0.5372338486,14.50531391,10.43178205,10.43178205,9.629337277,6.467805405,5.235842471,50.3533074,50.77004099,25.33984874,5.486680831,0.02575440936,-6.31E-18,-1.55E-33,4.02E-17,0.1641670391,0.0286782367,0.00E+00,1
0.5372338486,0.5372338486,52.64891716,37.71490433,33.30145808,30.09167899,21.25136062,14.78355521,6.950901807,9.480822892,0.8806966557,0.0429289807,0,0,0,3.93E-17,0.160468882,0.02784403385,0.00E+00,1
0.5372338486,0.5372338486,13.43084621,10.03055966,9.629337277,8.826892504,5.235842471,2.771916602,30.45711587,34.91687467,16.08649082,3.092272337,0.04154973361,0.007784463321,0.001265015449,0.002362457609,0.158780063,0.02569058397,1,0
0.5372338486,0.5372338486,39.21807094,29.28923422,28.48678944,25.67823274,16.93949035,11.70364788,5.641547269,6.858543781,0.3731661863,0.001286626466,0,0,0,3.60E-17,0.1470244447,0.0415468364,0.00E+00,1
0.5372338486,0.5372338486,7.52127388,5.617113411,5.617113411,5.215891025,4.003879537,1.847944402,28.03310221,9.88046654,3.658866688,0.4933876563,0.009627671148,0.002837650527,0.0009121162978,0.00153769971,0.1597017078,0.03106202163,0,0
0.5372338486,0.5372338486,29.54786167,21.26478649,20.46234171,19.25867455,12.01163861,9.239722008,19.41346811,28.16188584,19.35232336,3.144034697,0.03994125643,0.004680657559,-1.15E-18,3.98E-17,0.1624011371,0.0340898916,0,0
0.5372338486,0.5372338486,6.446806183,4.413446252,4.413446252,4.012223865,3.079907336,2.155935135,4.029423672,4.192740246,0.1500053609,0.008242135859,0.0003941627502,0.0003941627502,0.0003941627502,0.001196157928,0.1564215662,0.0319937208,0.00E+00,1
0.5372338486,0.5372338486,16.11701546,11.63544921,10.83300444,8.826892504,4.31187027,3.387898069,41.03420479,36.28687907,12.41684654,1.304322619,0.03122550078,0.002728417447,0.000606303833,4.12E-17,0.1683904577,0.02790649243,1,1
1.32E-16,0.5372338486,7.52127388,5.215891025,5.215891025,3.611001479,1.847944402,1.539953668,0.1075731555,0,0,0,0,0,0,4.24E-17,0.172997768,0.05344412905,1,0
0.5372338486,0.5372338486,8.595741577,5.617113411,5.215891025,4.814668638,2.771916602,1.847944402,20.9442338,11.68968003,4.715143345,1.005135775,0.06132041911,0.03081527434,0.0179928368,0.02635995711,0.1580247712,0.02855636631,0.00E+00,1
0.5372338486,0.5372338486,1.611701546,1.20366716,1.20366716,1.20366716,0.9239722008,0.9239722008,84.62431749,31.66939924,17.77160868,1.249452031,0,0,0,3.89E-17,0.1587773209,0.0355389306,1,0
0.5372338486,-6.97E-15,27.93616012,19.25867455,16.85134023,11.23422682,6.159814672,4.003879537,20.53531019,20.62144347,4.496960219,1.928617799,0.1348848826,0.08037667207,0.04650146591,0.06946825795,0.1581600474,0.02928240919,0.00E+00,1
0.5372338486,0.5372338486,25.78722473,17.65378501,16.45011785,14.8452283,9.855703475,8.623740541,2.980829797,3.270075381,0.005151544871,-1.26E-18,0,0,0,3.80E-17,0.1553329589,0.03130515307,1,1
0.5372338486,0.5372338486,25.78722473,18.45622978,18.05500739,16.45011785,10.77967568,7.69976834,5.059021911,5.101158999,0.3697052283,0.00644069084,0,0,0,3.85E-17,0.1571384688,0.03551668925,0.00E+00,1
0.5372338486,0.5372338486,75.74997265,52.15891025,44.13446252,33.70268047,19.09542548,10.47168494,27.24594565,37.07080579,16.8579796,6.732533331,0.4484822124,0.2531118209,0.1715052727,0.2289304905,0.1597653851,0.02946033996,0.00E+00,1
0.5372338486,0.5372338486,35.457434,26.07945512,20.46234171,16.85134023,8.931731274,5.851823938,64.10760778,40.81053511,23.57506333,5.406170936,0.02853332703,0.01131144687,0.0002038080445,3.87E-17,0.1578285599,0.0259769794,1,1
0.5372338486,-2.50E-15,9.670209274,7.222002958,7.222002958,6.820780571,4.927851737,3.079907336,1.632082628,1.346829163,0.1667625789,-4.08E-17,0,0,0,3.94E-17,0.1607135368,0.03602184204,1,0
0.5372338486,0.5372338486,1.611701546,1.20366716,1.20366716,1.20366716,0.9239722008,0.3079907336,21.19109207,19.45550963,4.269236572,0.2664416968,0.0005273909645,-1.29E-19,-3.16E-35,4.17E-17,0.1703004714,0.03392688995,1,0
0.5372338486,0.5372338486,10.20744312,7.623225344,7.623225344,7.222002958,4.927851737,4.31187027,20.60462381,15.89674785,6.526463978,1.361385174,0.0155919178,0.001834372799,-4.49E-19,3.69E-17,0.1506059109,0.03432753887,1,0
0.5372338486,0.5372338486,23.10105549,16.85134023,16.45011785,14.44400592,10.47168494,6.159814672,20.87860528,28.49941869,7.445169864,1.072207478,0.01088585953,0.00245312599,0.0004599234739,0.0009304804667,0.1433930116,0.03350034356,0,0
0.5372338486,0.5372338486,18.26595085,13.64156114,12.43789398,12.0366716,9.239722008,6.775796139,22.24411177,20.95428165,10.92220566,2.154166274,0.005258649141,-1.29E-18,-3.15E-34,3.95E-17,0.1611257634,0.0281618109,0,0
0.5372338486,0.5372338486,25.78722473,19.25867455,19.25867455,18.85745217,13.55159228,11.39565714,11.36457041,10.34413161,3.275336104,0.3712135711,0.0001568217564,-3.84E-20,-9.41E-36,4.00E-17,0.163204263,0.02855179617,0,0
0.5372338486,0.5372338486,10.20744312,7.623225344,7.623225344,7.222002958,4.927851737,2.155935135,34.59538624,51.09467986,11.71528826,0.6513118168,0.0003982790703,9.96E-05,9.96E-05,0.0003022385799,0.1515293838,0.029308916,0,0
0.5372338486,0.5372338486,24.71275703,18.45622978,18.45622978,18.05500739,13.55159228,10.77967568,16.99599679,22.2183174,9.434343091,4.385960132,0.1252800018,0.03464535961,0.002474711571,0.003285625852,0.1500510959,0.03426355691,0,0
0.5372338486,0.5372338486,47.81381252,34.50512524,33.30145808,31.29534615,22.79131429,17.55547181,5.203293702,5.674588763,3.308325643,2.230376217,0.1240214118,0.09043876558,0.06294787152,0.1308272598,0.1753638817,0.03223289145,0.00E+00,1
0.5372338486,0.5372338486,24.71275703,18.05500739,17.65378501,17.25256262,12.01163861,10.16369421,10.09795759,11.25190957,4.133592382,0.8978754706,0.001701345381,0.000464039794,0.0001547133974,0.0004695056972,0.1574102397,0.03379344186,0,0
0.5372338486,0.5372338486,9.132975425,6.419558184,5.215891025,5.215891025,3.079907336,2.155935135,20.53292788,27.49000564,8.592585362,1.011183423,0.0101556645,0.004239709317,0.0004929544328,0.0008975754601,0.1694513395,0.02663020471,0.00E+00,1
0.5372338486,0.5372338486,49.42551407,34.90634763,32.9002357,29.6904566,21.86734208,16.01551815,9.230699111,9.925493428,1.603846237,0.1150220545,0.000617950007,-1.51E-19,-3.71E-35,4.06E-17,0.1658494599,0.03281969741,0.00E+00,1
0.5372338486,0.5372338486,48.35104637,32.49901331,30.49290138,28.48678944,17.24748108,13.24360154,14.28176008,14.06631007,6.139460678,2.800109869,0.2125727944,0.1106887514,0.08207319834,0.135507083,0.1618143311,0.02862826984,0.00E+00,1
0.5372338486,0.5372338486,4.297870788,3.209779092,3.209779092,3.209779092,1.847944402,1.231962934,81.63495666,63.56892993,35.34284041,4.2845224,0,0,0,3.67E-17,0.1498161907,0.03675093168,1,0
0.5372338486,0.5372338486,34.38296631,25.27701035,24.87578796,24.07334319,17.55547181,16.63149961,11.10373644,11.70780618,2.439126322,0.02615664574,0,0,0,4.13E-17,0.168433417,0.04459938512,0.00E+00,1
0.5372338486,0.5372338486,23.63828934,17.65378501,17.25256262,16.04889546,11.08766641,8.315749807,12.91811016,20.01403233,2.385569235,0.3659981988,0.003619851747,-8.87E-19,-2.17E-34,4.20E-17,0.1715462916,0.04203005252,0,0
0.5372338486,0.5372338486,34.38296631,18.85745217,15.24645069,12.83911637,8.007759073,5.851823938,34.06980375,50.46965234,19.42373029,3.764959622,0.06258543456,0.02079354084,0.01710602081,0.04320762521,0.1503085471,0.03543625479,1,1
0.5372338486,0.5372338486,37.06913555,26.8818999,22.46845365,18.05500739,9.547712741,5.543833205,6.570854793,12.62050137,9.469223937,7.940399277,0.7793512197,0.5194652411,0.1885898083,0.3191907519,0.1704043659,0.03489697829,0.00E+00,1
0.5372338486,0.5372338486,53.72338486,32.49901331,24.07334319,18.05500739,9.855703475,5.543833205,21.92868306,20.96164616,3.667984771,0.7214715916,0.0109752138,0.002484952173,0.001242425887,0.003142123462,0.1586094444,0.031106809,1,1
0.5372338486,0.5372338486,33.30849861,24.47456558,24.47456558,24.47456558,18.47944402,15.09154595,4.674361504,7.820329817,0.6395952856,0.1059451232,0,0,0,4.19E-17,0.171059724,0.0308429596,0.00E+00,1
0.5372338486,0.5372338486,12.35637852,8.826892504,8.024447731,7.623225344,4.619861004,2.463925869,59.66270646,37.38946252,16.87494425,2.649344458,0.1151410034,0.06117193039,0.03309129817,0.05575448706,0.1733009206,0.03674727556,0.00E+00,1
0.5372338486,0.5372338486,10.74467697,8.024447731,7.623225344,7.222002958,4.619861004,3.695888803,12.58728961,17.26459387,4.007430762,0.07326212345,0.0003892432457,0.0003892432457,0.0003892432457,0.001181228805,0.1466664504,0.03012179153,1,0
0.5372338486,0.5372338486,23.63828934,16.85134023,16.45011785,16.04889546,11.70364788,10.16369421,4.252109288,4.895786709,0.9121677742,0.009267573793,0,0,0,3.86E-17,0.157549172,0.03073845573,0,0
0.5372338486,0.5372338486,27.93616012,20.8635641,20.8635641,20.8635641,15.09154595,12.31962934,23.89011157,36.86972422,12.3537313,1.784039449,0.00603161374,0.00092797919,-2.27E-19,3.89E-17,0.1587197371,0.02816028752,0,0
0.5372338486,0.5372338486,1.611701546,1.20366716,1.20366716,1.20366716,0.9239722008,0.9239722008,18.76076491,13.77560303,2.156794956,0.1041386391,0.0002058160056,-5.04E-20,-1.23E-35,4.12E-17,0.168292352,0.0330963432,1,0
0.5372338486,0.5372338486,25.24999088,18.85745217,18.45622978,17.25256262,11.70364788,8.931731274,16.67331675,23.15589101,7.050555144,1.697283704,0.03171795322,0.001710280807,-4.19E-19,3.93E-17,0.1605465744,0.02925376964,0,0
0.5372338486,0.5372338486,8.595741577,6.419558184,6.419558184,6.018335798,4.003879537,3.695888803,1.324323196,1.013575272,0.06757140482,-1.66E-17,0,0,0,3.78E-17,0.1541413711,0.03912770906,1,0
0.5372338486,-1.00E-14,40.29253864,28.08556706,26.07945512,21.66600887,15.09154595,11.39565714,5.686495128,6.163437114,0.6509028174,0.07925182316,0.002640368356,0.001397842071,0.0007765789283,0.0009426675063,0.1566412376,0.02922238802,0.00E+00,1
0.5372338486,0.5372338486,6.984040031,5.215891025,5.215891025,4.814668638,2.771916602,1.539953668,39.0956144,46.25887497,21.01064462,3.531895468,0.07139887751,0.00802461546,0.0006172472206,3.68E-17,0.1502564476,0.03403078446,0,0
0.5372338486,0.5372338486,5.909572334,4.413446252,4.413446252,4.413446252,3.387898069,2.771916602,19.26609177,19.23946052,9.458893973,1.526637731,0.01444637603,0.0001039119833,-2.55E-20,4.27E-17,0.1741494432,0.02554708158,1,0
0.5372338486,0.5372338486,26.86169243,16.85134023,15.24645069,12.83911637,8.315749807,4.31187027,34.28910485,58.76580636,25.84600104,4.04022378,0.1355346588,0.05527444845,0.0270253483,0.01485508714,0.1661398161,0.02352068158,1,1
0.5372338486,0.5372338486,5.909572334,4.413446252,4.413446252,4.413446252,3.387898069,2.463925869,9.750237284,13.23546263,1.880746393,0.1742874961,0,0,0,3.88E-17,0.1584558877,0.02956941397,0,0
0.5372338486,0.5372338486,3.223403091,2.407334319,2.407334319,2.407334319,1.539953668,1.539953668,20.70403275,4.433402383,1.008939385,0.1247003074,0.001250959722,-3.06E-19,-7.50E-35,4.20E-17,0.1714676851,0.03195198019,0.00E+00,1
0.5372338486,-3.42E-15,13.43084621,9.22811489,9.22811489,8.425670117,6.159814672,4.31187027,3.357882525,6.205365852,0.1719006864,-4.21E-17,0,0,0,4.16E-17,0.1696865493,0.02834644455,1,1
0.5372338486,0.5372338486,18.26595085,13.64156114,13.64156114,12.83911637,8.007759073,5.235842471,5.620502878,8.54915584,1.202019858,0.07995980365,0,0,0,4.25E-17,0.1735745196,0.03566537113,0,0
0.5372338486,0.5372338486,10.74467697,8.024447731,8.024447731,7.623225344,4.927851737,4.31187027,2.569262396,1.154426436,0.1087871231,-2.66E-17,0,0,0,3.96E-17,0.1616296975,0.03389428961,1,0
0.5372338486,0.5372338486,27.39892628,20.46234171,20.46234171,20.06111933,14.47556448,13.24360154,5.39767497,4.453884267,0.5486672433,-1.34E-16,0,0,0,4.22E-17,0.1723128563,0.03044231067,0,0
0.5372338486,0.5372338486,8.058507728,6.018335798,6.018335798,5.617113411,4.31187027,1.847944402,28.49806319,22.35855297,9.342151097,2.24136965,0.01673384523,0.003752477573,0.0009127186862,0.001538918414,0.1628679007,0.03046912216,1,0
0.5372338486,0.5372338486,32.23403091,24.07334319,22.86967603,22.06723126,16.63149961,13.85958301,8.230537395,12.17106981,2.119346736,0.06334283808,0,0,0,3.63E-17,0.1482461954,0.02489446561,0.00E+00,1
0.5372338486,0.5372338486,19.8776524,14.8452283,14.44400592,13.24033876,9.239722008,7.391777606,3.581768997,4.246392234,0.4590694988,0.04900182402,0,0,0,3.73E-17,0.1523090497,0.03415052212,0,0
0.5372338486,-8.29E-15,33.30849861,24.87578796,24.47456558,22.06723126,16.01551815,13.85958301,13.36776801,23.90379472,9.867658224,1.750837432,0.01790097258,-4.38E-18,-1.07E-33,3.53E-17,0.1442378781,0.03342996341,0,0
0.5372338486,0.5372338486,10.74467697,8.024447731,7.222002958,6.820780571,4.619861004,3.695888803,44.12953969,48.15528596,26.47165339,4.521839476,0.02379293263,0.004545822976,0.001547535566,0.002641540814,0.1565672013,0.02700312812,1,0
0.5372338486,0.5372338486,16.11701546,11.63544921,11.63544921,9.22811489,6.159814672,4.927851737,3.363653655,4.362048364,0.351691618,-8.61E-17,0,0,0,3.72E-17,0.1518502076,0.04414602725,1,1
0.5372338486,0.5372338486,10.74467697,7.222002958,7.222002958,6.419558184,3.695888803,2.463925869,36.68289846,25.59901999,7.563600807,0.8104167846,0.0004109292248,-1.01E-19,-2.47E-35,3.67E-17,0.1499840672,0.04084242552,1,1
0.5372338486,0.5372338486,34.38296631,24.07334319,22.06723126,19.65989694,13.55159228,9.547712741,6.893955552,6.649734887,1.146814176,0.02681843534,0.0001527054363,-3.74E-20,-9.16E-36,4.02E-17,0.1640869093,0.03474738238,0.00E+00,1
0.5372338486,0.5372338486,25.78722473,19.25867455,18.85745217,18.05500739,12.62762008,9.855703475,24.21831759,38.71782624,5.998206393,0.5814384256,0.0001558177759,-3.82E-20,-9.35E-36,3.75E-17,0.1532562873,0.03452527359,0,0
0.5372338486,0.5372338486,6.984040031,5.215891025,4.814668638,4.814668638,3.387898069,2.155935135,31.30672217,36.04808892,16.30545499,2.725104249,0.04585168972,0.01276380508,0.001276360429,0.001191892464,0.1586536225,0.0274120033,1,0
0.5372338486,0.5372338486,8.595741577,6.419558184,5.215891025,4.012223865,2.155935135,1.539953668,45.33633855,34.8668113,16.91201455,4.965359439,0.01509846137,0.001451755825,0.0001935674433,0.0005874153045,0.1454066152,0.02702140868,0,0
0.5372338486,0.5372338486,5.372338486,4.012223865,4.012223865,4.012223865,2.463925869,1.539953668,14.42464991,12.1769814,1.386057833,0.009836141755,0.0001959769965,0.0001959769965,0.0001959769965,0.0005947275282,0.164687121,0.02943870797,0.00E+00,1
0.5372338486,0.5372338486,8.058507728,6.018335798,5.617113411,5.617113411,4.003879537,2.463925869,10.90640709,16.35265285,3.342794131,0.2815570382,0.001620926541,9.54E-05,-2.34E-20,3.59E-17,0.1467712589,0.03327610204,1,0
0.5372338486,0.5372338486,37.6063694,27.28312228,25.67823274,25.27701035,17.86346255,11.70364788,20.55888904,27.01471138,11.82278288,2.837520297,0.056039582,0.006417945442,0.0007827032095,3.78E-17,0.1541812836,0.03087708331,0.00E+00,1
0.5372338486,0.5372338486,12.89361237,9.22811489,8.024447731,7.222002958,4.927851737,3.695888803,39.66202907,51.47868075,36.09107921,8.123851047,0.1468272308,0.029720032,0.0003128403285,3.62E-17,0.1479134892,0.03196233918,1,1
0.5372338486,0.5372338486,13.96808006,10.43178205,10.03055966,9.629337277,6.159814672,4.927851737,4.348565518,3.238843615,0.5610388454,0.01930191649,0,0,0,4.11E-17,0.1676281583,0.0373456592,1,1
0.5372338486,-2.63E-15,10.20744312,6.820780571,6.419558184,4.413446252,2.463925869,1.231962934,48.19441278,17.03807959,7.449762079,1.488922443,0.05929689638,0.03128985593,0.01446515046,0.02023627443,0.1458212792,0.03549140114,0.00E+00,1
0.5372338486,0.5372338486,15.04254776,10.83300444,9.22811489,7.222002958,4.619861004,4.003879537,70.01003398,105.3323396,71.95314311,12.78476628,0.09255194377,0.003694045907,0.0002994873876,0.0009088484716,0.1494310803,0.02848050199,1,1
0.5372338486,0.5372338486,4.835104637,3.611001479,3.611001479,3.611001479,2.155935135,1.539953668,13.20125035,13.27081462,2.416832915,0.3882949652,0.001457076921,-3.57E-19,-8.74E-35,3.87E-17,0.1581451182,0.03347932092,1,0
0.5372338486,0.5372338486,3.76063694,2.407334319,2.006111933,2.006111933,1.231962934,1.231962934,12.17926257,14.21355405,1.060191966,0.1553206735,0.004276856596,0.003963915869,0.002190585086,0.006331167026,0.1680921799,0.03355518524,1,1
0.5372338486,0.5372338486,3.76063694,2.808556706,2.808556706,2.808556706,2.155935135,1.847944402,67.48758187,29.6213956,12.22789637,2.287893963,0.008942153253,0.001747327688,0.0009250676465,0.00249529634,0.1723399725,0.02994386076,1,0
0.5372338486,0.5372338486,13.96808006,10.43178205,10.43178205,10.03055966,7.083786873,5.851823938,5.604640431,7.10817367,0.2914452497,0.00644824935,0,0,0,3.84E-17,0.156861823,0.03368406318,0,0
0.5372338486,0.5372338486,16.65424931,12.0366716,12.0366716,10.83300444,8.007759073,7.69976834,5.34415234,6.07571304,0.5816769386,0.09311917055,0,0,0,3.81E-17,0.1556882111,0.0323934557,0,0
0.5372338486,-7.63E-15,30.62232937,20.46234171,19.65989694,15.64767307,9.855703475,7.083786873,4.501574699,3.897617361,0.8395464445,0.4372371609,0.02768114837,0.02288724181,0.01963976644,0.01267086498,0.1560605251,0.02909625216,0.00E+00,1
0.5372338486,0.5372338486,3.223403091,2.407334319,2.407334319,2.407334319,1.539953668,1.231962934,14.49487642,14.61355463,2.195779234,0.2049397759,0.001749938038,-4.29E-19,-1.05E-34,3.95E-17,0.1612406263,0.03311310038,0,0
